18646.3149308,-12187.0839213
18638.1981769,-12219.3203282
18607.7071592,-12262.7101521
18637.7829584,-12274.4345328
18672.8252028,-12342.1336841
18730.6979198,-12314.6366271
18763.02733,-12341.8554981
18822.4567694,-12312.8368272
18834.8785805,-12254.832829
18791.5389543,-12231.0715195
18796.449759,-12168.0729791
18771.5282589,-12136.8861014
