2430.362581,2460.977592
2726.344274,2548.381260
3032.287279,2507.841883
3295.291272,2346.369089
3469.880473,2091.882989
3525.866823,1788.386544
3453.569773,1488.357045
3265.490140,1243.672319
2994.148601,1096.640577
2686.462574,1072.684944
2395.400743,1175.790584
2172.309081,1388.893949
2054.488734,1673.649331
2062.423298,1982.302036
2195.520124,2260.743769
2783.954390,1808.437234
