18652.2010973,12166.292811
18670.4718182,12214.2690909
18623.4564623,12246.8650872
18670.4441653,12269.3935229
18689.0027238,12310.0111319
18735.7122605,12282.1112556
18767.7249164,12308.8698036
18827.2051875,12307.8554227
18856.5879869,12249.6715985
18796.8568927,12209.7712047
18826.5168223,12172.5803687
18797.6636667,12142.9717026
